"Daily MID rates @ +/- 0%"
"www.oanda.com/currency/historical-rates/"
""
""
"End Date","USD/EUR","USD/GBP","USD/CAD","USD/JPY","USD/CHF"
"2013-06-10","0.7565","0.6428","1.0197","97.56","0.9360"
"2013-06-09","0.7565","0.6428","1.0197","97.56","0.9360"
"2013-06-08","0.7555","0.6422","1.0247","96.85","0.9307"
"2013-06-07","0.7609","0.6465","1.0321","98.68","0.9387"
"2013-06-06","0.7645","0.6516","1.0346","99.67","0.9460"
"2013-06-05","0.7651","0.6533","1.0315","99.96","0.9484"
"2013-06-04","0.7678","0.6554","1.0341","100.11","0.9542"
"2013-06-03","0.7694","0.6580","1.0375","100.46","0.9551"
"2013-06-02","0.7694","0.6580","1.0375","100.46","0.9551"
"2013-06-01","0.7687","0.6576","1.0329","100.79","0.9555"
"2013-05-31","0.7700","0.6594","1.0339","101.02","0.9587"
"2013-05-30","0.7755","0.6636","1.0389","101.68","0.9698"
"2013-05-29","0.7750","0.6628","1.0357","101.92","0.9692"
"2013-05-28","0.7732","0.6614","1.0327","101.03","0.9625"
"2013-05-27","0.7733","0.6612","1.0320","101.28","0.9615"
"2013-05-26","0.7733","0.6612","1.0320","101.28","0.9615"
"2013-05-25","0.7732","0.6620","1.0328","101.58","0.9654"
"2013-05-24","0.7764","0.6639","1.0352","102.20","0.9726"
"2013-05-23","0.7747","0.6619","1.0302","102.85","0.9731"
"2013-05-22","0.7761","0.6579","1.0265","102.55","0.9687"
"2013-05-21","0.7779","0.6576","1.0274","102.59","0.9689"
"2013-05-20","0.7789","0.6593","1.0281","103.22","0.9727"
"2013-05-19","0.7789","0.6593","1.0281","103.22","0.9727"
"2013-05-18","0.7779","0.6567","1.0242","102.57","0.9684"
"2013-05-17","0.7763","0.6559","1.0171","102.27","0.9651"
"2013-05-16","0.7753","0.6570","1.0188","102.33","0.9675"
"2013-05-15","0.7703","0.6544","1.0126","101.76","0.9574"
"2013-05-14","0.7708","0.6519","1.0112","101.80","0.9578"
"2013-05-13","0.7698","0.6510","1.0102","101.62","0.9570"
"2013-05-12","0.7698","0.6510","1.0102","101.62","0.9570"
"2013-05-11","0.7686","0.6491","1.0093","101.25","0.9534"
"2013-05-10","0.7616","0.6441","1.0031","99.15","0.9379"
"2013-05-09","0.7621","0.6449","1.0043","98.91","0.9382"
"2013-05-08","0.7642","0.6443","1.0061","99.12","0.9393"
"2013-05-07","0.7632","0.6426","1.0079","99.25","0.9368"
"2013-05-06","0.7625","0.6421","1.0078","99.00","0.9353"
"2013-05-05","0.7625","0.6421","1.0078","99.00","0.9353"
"2013-05-04","0.7638","0.6433","1.0103","98.41","0.9345"
"2013-05-03","0.7612","0.6431","1.0079","97.54","0.9302"
"2013-05-02","0.7585","0.6429","1.0071","97.35","0.9283"
"2013-05-01","0.7628","0.6450","1.0104","97.69","0.9349"
"2013-04-30","0.7649","0.6449","1.0146","97.84","0.9397"
"2013-04-29","0.7675","0.6462","1.0166","98.05","0.9428"
"2013-04-28","0.7675","0.6462","1.0166","98.05","0.9428"
"2013-04-27","0.7680","0.6468","1.0190","98.61","0.9434"
"2013-04-26","0.7673","0.6505","1.0226","99.33","0.9456"
"2013-04-25","0.7691","0.6556","1.0264","99.47","0.9462"
"2013-04-24","0.7680","0.6553","1.0267","99.07","0.9388"
"2013-04-23","0.7660","0.6561","1.0260","99.64","0.9339"
"2013-04-22","0.7662","0.6566","1.0265","99.52","0.9341"
"2013-04-21","0.7662","0.6566","1.0265","99.52","0.9341"
"2013-04-20","0.7651","0.6540","1.0252","98.90","0.9316"
"2013-04-19","0.7662","0.6553","1.0257","98.14","0.9317"
"2013-04-18","0.7617","0.6536","1.0243","97.95","0.9257"
"2013-04-17","0.7635","0.6531","1.0228","97.47","0.9279"
"2013-04-16","0.7645","0.6526","1.0193","97.97","0.9296"
"2013-04-15","0.7627","0.6518","1.0136","98.40","0.9275"
"2013-04-14","0.7627","0.6518","1.0136","98.40","0.9275"
"2013-04-13","0.7639","0.6505","1.0117","99.26","0.9303"
"2013-04-12","0.7640","0.6510","1.0124","99.63","0.9313"
"2013-04-11","0.7644","0.6526","1.0154","99.36","0.9320"
"2013-04-10","0.7662","0.6540","1.0163","99.14","0.9338"
"2013-04-09","0.7691","0.6533","1.0177","98.71","0.9346"
"2013-04-08","0.7697","0.6521","1.0176","97.56","0.9348"
"2013-04-07","0.7697","0.6521","1.0176","97.56","0.9348"
"2013-04-06","0.7718","0.6552","1.0153","96.70","0.9380"
"2013-04-05","0.7784","0.6606","1.0143","94.78","0.9458"
"2013-04-04","0.7798","0.6617","1.0143","93.30","0.9481"
"2013-04-03","0.7786","0.6586","1.0149","93.18","0.9470"
"2013-04-02","0.7803","0.6577","1.0171","93.74","0.9494"
"2013-04-01","0.7802","0.6580","1.0176","94.21","0.9494"
"2013-03-31","0.7802","0.6580","1.0176","94.21","0.9494"
"2013-03-30","0.7801","0.6580","1.0167","94.13","0.9494"
"2013-03-29","0.7814","0.6600","1.0163","94.18","0.9520"
"2013-03-28","0.7803","0.6606","1.0169","94.52","0.9510"
"2013-03-27","0.7775","0.6592","1.0195","94.28","0.9486"
"2013-03-26","0.7713","0.6572","1.0218","94.59","0.9425"
"2013-03-25","0.7700","0.6566","1.0231","94.47","0.9408"
"2013-03-24","0.7700","0.6566","1.0231","94.47","0.9408"
"2013-03-23","0.7731","0.6580","1.0241","94.73","0.9445"
"2013-03-22","0.7738","0.6605","1.0246","95.53","0.9457"
"2013-03-21","0.7748","0.6619","1.0262","95.35","0.9460"
"2013-03-20","0.7733","0.6621","1.0239","95.32","0.9463"
"2013-03-19","0.7734","0.6619","1.0229","94.91","0.9444"
"2013-03-18","0.7648","0.6616","1.0194","95.27","0.9387"
"2013-03-17","0.7648","0.6616","1.0194","95.27","0.9387"
"2013-03-16","0.7669","0.6618","1.0211","95.88","0.9438"
"2013-03-15","0.7714","0.6678","1.0261","96.11","0.9518"
"2013-03-14","0.7690","0.6698","1.0267","95.91","0.9485"
"2013-03-13","0.7676","0.6715","1.0265","96.23","0.9477"
"2013-03-12","0.7689","0.6706","1.0277","96.14","0.9507"
"2013-03-11","0.7690","0.6700","1.0284","96.00","0.9514"
"2013-03-10","0.7690","0.6700","1.0284","96.00","0.9514"
"2013-03-09","0.7654","0.6672","1.0295","95.52","0.9464"
"2013-03-08","0.7676","0.6662","1.0309","94.26","0.9463"
"2013-03-07","0.7672","0.6624","1.0283","93.44","0.9434"
"2013-03-06","0.7672","0.6610","1.0269","93.27","0.9412"
"2013-03-05","0.7687","0.6645","1.0290","93.46","0.9424"
"2013-03-04","0.7680","0.6649","1.0267","93.59","0.9429"
"2013-03-03","0.7680","0.6650","1.0267","93.59","0.9429"
"2013-03-02","0.7668","0.6622","1.0301","92.87","0.9393"
"2013-03-01","0.7622","0.6591","1.0249","92.35","0.9309"
"2013-02-28","0.7644","0.6611","1.0258","91.83","0.9315"
"2013-02-27","0.7652","0.6594","1.0260","92.01","0.9313"
"2013-02-26","0.7572","0.6609","1.0239","93.81","0.9294"
"2013-02-25","0.7581","0.6595","1.0217","93.41","0.9296"
"2013-02-24","0.7581","0.6594","1.0217","93.41","0.9296"
"2013-02-23","0.7580","0.6551","1.0196","93.27","0.9305"
"2013-02-22","0.7558","0.6567","1.0183","93.32","0.9299"
"2013-02-21","0.7471","0.6507","1.0136","93.54","0.9223"
"2013-02-20","0.7487","0.6466","1.0115","93.63","0.9234"
"2013-02-19","0.7493","0.6461","1.0080","93.95","0.9236"
"2013-02-18","0.7485","0.6444","1.0064","93.50","0.9219"
"2013-02-17","0.7485","0.6444","1.0064","93.50","0.9219"
"2013-02-16","0.7490","0.6449","1.0029","92.93","0.9222"
"2013-02-15","0.7469","0.6446","1.0014","93.32","0.9202"
"2013-02-14","0.7431","0.6403","1.0024","93.35","0.9175"
"2013-02-13","0.7454","0.6395","1.0053","93.97","0.9190"
"2013-02-12","0.7472","0.6354","1.0054","92.99","0.9180"
"2013-02-11","0.7482","0.6329","1.0021","92.65","0.9176"
"2013-02-10","0.7482","0.6329","1.0021","92.65","0.9176"
"2013-02-09","0.7467","0.6348","0.9994","93.04","0.9176"
"2013-02-08","0.7411","0.6377","0.9964","93.55","0.9118"
"2013-02-07","0.7381","0.6386","0.9966","93.65","0.9100"
"2013-02-06","0.7393","0.6358","0.9982","92.78","0.9092"
"2013-02-05","0.7357","0.6362","0.9973","92.71","0.9091"
"2013-02-04","0.7331","0.6373","0.9966","92.83","0.9082"
"2013-02-03","0.7331","0.6373","0.9966","92.83","0.9082"
"2013-02-02","0.7335","0.6321","0.9982","92.12","0.9076"
"2013-02-01","0.7371","0.6322","1.0013","91.06","0.9104"
"2013-01-31","0.7394","0.6343","1.0021","91.04","0.9182"
"2013-01-30","0.7432","0.6361","1.0052","90.66","0.9245"
"2013-01-29","0.7434","0.6355","1.0081","90.88","0.9276"
"2013-01-28","0.7428","0.6330","1.0058","90.88","0.9264"
"2013-01-27","0.7428","0.6329","1.0058","90.88","0.9263"
"2013-01-26","0.7454","0.6334","1.0047","90.72","0.9275"
"2013-01-25","0.7500","0.6323","1.0008","89.36","0.9299"
"2013-01-24","0.7510","0.6312","0.9938","88.52","0.9294"
"2013-01-23","0.7506","0.6310","0.9928","89.07","0.9309"
"2013-01-22","0.7510","0.6305","0.9924","89.71","0.9332"
"2013-01-21","0.7508","0.6301","0.9918","90.08","0.9342"
"2013-01-20","0.7508","0.6301","0.9918","90.08","0.9342"
"2013-01-19","0.7489","0.6273","0.9891","89.93","0.9347"
"2013-01-18","0.7504","0.6250","0.9862","89.00","0.9321"
"2013-01-17","0.7524","0.6238","0.9854","88.35","0.9310"
"2013-01-16","0.7490","0.6222","0.9844","88.95","0.9257"
"2013-01-15","0.7480","0.6209","0.9844","89.41","0.9157"
"2013-01-14","0.7494","0.6199","0.9846","89.19","0.9135"
"2013-01-13","0.7495","0.6199","0.9846","89.18","0.9135"
"2013-01-12","0.7525","0.6196","0.9836","89.01","0.9147"
"2013-01-11","0.7625","0.6229","0.9864","88.13","0.9224"
"2013-01-10","0.7652","0.6235","0.9870","87.51","0.9250"
"2013-01-09","0.7631","0.6217","0.9864","87.43","0.9224"
"2013-01-08","0.7655","0.6226","0.9869","87.91","0.9253"
"2013-01-07","0.7652","0.6223","0.9873","88.15","0.9246"
"2013-01-06","0.7652","0.6223","0.9873","88.15","0.9247"
"2013-01-05","0.7672","0.6227","0.9885","87.92","0.9275"
"2013-01-04","0.7615","0.6173","0.9859","87.13","0.9210"
"2013-01-03","0.7555","0.6140","0.9877","87.03","0.9132"
"2013-01-02","0.7578","0.6157","0.9949","86.62","0.9147"
"2013-01-01","0.7574","0.6178","0.9951","86.17","0.9144"
"2012-12-31","0.7566","0.6188","0.9968","85.89","0.9136"
"2012-12-30","0.7566","0.6188","0.9968","85.90","0.9136"
"2012-12-29","0.7562","0.6203","0.9951","86.23","0.9137"
"2012-12-28","0.7552","0.6197","0.9932","85.81","0.9126"
"2012-12-27","0.7577","0.6199","0.9920","85.02","0.9148"
"2012-12-26","0.7583","0.6199","0.9912","84.77","0.9155"
"2012-12-25","0.7580","0.6189","0.9929","84.51","0.9155"
"2012-12-24","0.7583","0.6184","0.9934","84.24","0.9155"
"2012-12-23","0.7583","0.6184","0.9934","84.24","0.9155"
"2012-12-22","0.7575","0.6162","0.9908","84.14","0.9146"
"2012-12-21","0.7557","0.6149","0.9886","84.20","0.9126"
"2012-12-20","0.7547","0.6147","0.9864","84.36","0.9119"
"2012-12-19","0.7585","0.6166","0.9843","83.97","0.9163"
"2012-12-18","0.7598","0.6178","0.9858","83.91","0.9181"
"2012-12-17","0.7596","0.6183","0.9858","83.55","0.9177"
"2012-12-16","0.7597","0.6183","0.9858","83.51","0.9178"
"2012-12-15","0.7633","0.6201","0.9847","83.66","0.9224"
"2012-12-14","0.7650","0.6200","0.9842","83.45","0.9256"
"2012-12-13","0.7677","0.6201","0.9857","82.80","0.9303"
"2012-12-12","0.7713","0.6216","0.9868","82.41","0.9334"
"2012-12-11","0.7743","0.6232","0.9875","82.38","0.9348"
"2012-12-10","0.7736","0.6233","0.9884","82.49","0.9348"
"2012-12-09","0.7736","0.6234","0.9885","82.49","0.9348"
"2012-12-08","0.7726","0.6235","0.9909","82.43","0.9339"
"2012-12-07","0.7671","0.6216","0.9917","82.41","0.9285"
"2012-12-06","0.7638","0.6210","0.9922","82.17","0.9268"
"2012-12-05","0.7651","0.6211","0.9941","82.01","0.9264"
"2012-12-04","0.7672","0.6229","0.9933","82.30","0.9259"
"2012-12-03","0.7702","0.6246","0.9944","82.48","0.9282"
"2012-12-02","0.7701","0.6246","0.9944","82.48","0.9282"
"2012-12-01","0.7694","0.6237","0.9931","82.47","0.9269"
"2012-11-30","0.7713","0.6241","0.9922","82.10","0.9285"
"2012-11-29","0.7738","0.6248","0.9941","81.91","0.9314"
"2012-11-28","0.7714","0.6238","0.9929","82.13","0.9289"
"2012-11-27","0.7714","0.6242","0.9933","82.21","0.9289"
"2012-11-26","0.7707","0.6239","0.9930","82.40","0.9281"
"2012-11-25","0.7707","0.6239","0.9929","82.40","0.9281"
"2012-11-24","0.7745","0.6264","0.9962","82.33","0.9330"
"2012-11-23","0.7776","0.6269","0.9967","82.52","0.9368"
"2012-11-22","0.7813","0.6280","0.9974","82.11","0.9411"
"2012-11-21","0.7813","0.6284","0.9969","81.43","0.9411"
"2012-11-20","0.7829","0.6288","0.9990","81.26","0.9433"
"2012-11-19","0.7848","0.6297","1.0013","81.31","0.9455"
"2012-11-18","0.7848","0.6297","1.0013","81.30","0.9455"
"2012-11-17","0.7844","0.6303","1.0013","81.16","0.9447"
"2012-11-16","0.7841","0.6310","1.0024","80.80","0.9439"
"2012-11-15","0.7857","0.6301","1.0016","79.85","0.9458"
"2012-11-14","0.7877","0.6299","1.0009","79.42","0.9489"
"2012-11-13","0.7863","0.6293","0.9995","79.46","0.9480"
"2012-11-12","0.7867","0.6291","1.0016","79.49","0.9489"
"2012-11-11","0.7867","0.6291","1.0016","79.49","0.9489"
"2012-11-10","0.7852","0.6267","1.0002","79.43","0.9467"
"2012-11-09","0.7843","0.6259","0.9972","79.82","0.9459"
"2012-11-08","0.7809","0.6252","0.9924","80.11","0.9430"
"2012-11-07","0.7814","0.6257","0.9947","80.21","0.9436"
"2012-11-06","0.7810","0.6252","0.9959","80.34","0.9424"
"2012-11-05","0.7790","0.6241","0.9958","80.44","0.9405"
"2012-11-04","0.7790","0.6241","0.9959","80.44","0.9404"
"2012-11-03","0.7757","0.6219","0.9963","80.33","0.9361"
"2012-11-02","0.7720","0.6197","0.9992","80.02","0.9319"
"2012-11-01","0.7709","0.6211","0.9992","79.73","0.9310"
"2012-10-31","0.7731","0.6229","1.0005","79.64","0.9342"
"2012-10-30","0.7744","0.6226","0.9994","79.69","0.9363"
"2012-10-29","0.7730","0.6210","0.9971","79.65","0.9348"
"2012-10-28","0.7730","0.6210","0.9970","79.65","0.9349"
"2012-10-27","0.7733","0.6207","0.9962","79.94","0.9354"
"2012-10-26","0.7707","0.6216","0.9931","80.09","0.9323"
"2012-10-25","0.7712","0.6255","0.9921","79.82","0.9333"
"2012-10-24","0.7681","0.6256","0.9933","79.86","0.9297"
"2012-10-23","0.7664","0.6242","0.9937","79.63","0.9271"
"2012-10-22","0.7679","0.6248","0.9937","79.31","0.9281"
"2012-10-21","0.7677","0.6248","0.9936","79.31","0.9281"
"2012-10-20","0.7662","0.6234","0.9881","79.31","0.9261"
"2012-10-19","0.7634","0.6201","0.9797","79.18","0.9232"
"2012-10-18","0.7628","0.6195","0.9839","78.79","0.9231"
"2012-10-17","0.7691","0.6214","0.9833","78.84","0.9298"
"2012-10-16","0.7729","0.6228","0.9794","78.61","0.9342"
"2012-10-15","0.7721","0.6222","0.9800","78.44","0.9334"
"2012-10-14","0.7721","0.6222","0.9802","78.44","0.9334"
"2012-10-13","0.7722","0.6228","0.9787","78.40","0.9336"
"2012-10-12","0.7757","0.6241","0.9800","78.22","0.9375"
"2012-10-11","0.7766","0.6249","0.9790","78.26","0.9404"
"2012-10-10","0.7730","0.6243","0.9766","78.30","0.9365"
"2012-10-09","0.7703","0.6222","0.9777","78.41","0.9328"
"2012-10-08","0.7671","0.6198","0.9786","78.67","0.9296"
"2012-10-07","0.7670","0.6197","0.9787","78.67","0.9295"
"2012-10-06","0.7679","0.6180","0.9793","78.54","0.9305"
"2012-10-05","0.7719","0.6202","0.9849","78.52","0.9353"
"2012-10-04","0.7748","0.6209","0.9861","78.32","0.9377"
"2012-10-03","0.7745","0.6194","0.9824","78.08","0.9369"
"2012-10-02","0.7773","0.6197","0.9833","77.97","0.9398"
"2012-10-01","0.7777","0.6186","0.9836","77.93","0.9399"
"2012-09-30","0.7777","0.6186","0.9836","77.92","0.9399"
"2012-09-29","0.7748","0.6171","0.9810","77.69","0.9372"
"2012-09-28","0.7764","0.6173","0.9830","77.67","0.9388"
"2012-09-27","0.7768","0.6183","0.9823","77.75","0.9393"
"2012-09-26","0.7734","0.6163","0.9789","77.82","0.9357"
"2012-09-25","0.7731","0.6168","0.9792","78.01","0.9356"
"2012-09-24","0.7705","0.6162","0.9764","78.17","0.9331"
"2012-09-23","0.7705","0.6162","0.9764","78.17","0.9331"
"2012-09-22","0.7699","0.6155","0.9754","78.20","0.9321"
"2012-09-21","0.7702","0.6172","0.9776","78.27","0.9315"
"2012-09-20","0.7665","0.6160","0.9744","78.72","0.9280"
"2012-09-19","0.7648","0.6156","0.9748","78.66","0.9277"
"2012-09-18","0.7623","0.6161","0.9719","78.47","0.9270"
"2012-09-17","0.7618","0.6167","0.9719","78.39","0.9269"
"2012-09-16","0.7618","0.6167","0.9720","78.40","0.9269"
"2012-09-15","0.7656","0.6173","0.9676","77.89","0.9311"
"2012-09-14","0.7739","0.6204","0.9749","77.65","0.9375"
"2012-09-13","0.7764","0.6215","0.9738","77.86","0.9380"
"2012-09-12","0.7811","0.6240","0.9745","78.04","0.9432"
